source_file,sample_index,brake_temp,oil_pressure,engine_temp,tire_pressure,brake_fluid_level,mileage,failure_occurred,failure_type,obd_coolant_temp,obd_intake_pressure,obd_avg_speed
2018-02-23_Seat_Leon_S_S_Stau.csv,2,76.7,46.1,90.0,31.5,90.3,68591,0,none,90.0,108.5,30.2
2018-02-23_Seat_Leon_S_S_Stau.csv,3,75.7,51.3,86.4,30.9,99.1,47837,0,none,86.4,146.7,84.7
2018-02-23_Seat_Leon_S_S_Stau.csv,4,60.0,39.4,80.0,30.3,90.3,43202,0,none,15.4,108.5,8.5
2018-02-23_Seat_Leon_S_S_Stau.csv,5,60.0,40.3,80.0,32.7,91.3,25615,0,none,58.0,114.1,49.2
2018-02-23_Seat_Leon_S_S_Stau.csv,6,69.8,38.3,89.2,33.8,97.5,71055,0,none,89.2,146.2,58.8
2018-02-23_Seat_Leon_S_S_Stau.csv,7,71.5,49.7,90.0,31.7,87.3,38269,0,none,90.0,106.5,20.5
2018-02-23_Seat_Leon_S_S_Stau.csv,8,78.6,47.6,89.0,31.7,95.3,53610,0,none,89.0,105.4,14.1
2018-02-23_Seat_Leon_S_S_Stau.csv,9,103.1,32.0,89.7,28.4,79.6,61536,1,brake,89.7,134.0,61.7
2018-02-23_Seat_Leon_S_S_Stau.csv,10,76.6,48.8,89.0,31.6,97.2,50133,0,none,89.0,96.9,10.0
2018-02-23_Seat_Leon_S_S_Stau.csv,11,60.0,51.1,80.0,33.1,95.5,88589,0,none,21.0,109.1,34.3
2018-02-23_Seat_Leon_S_S_Stau.csv,12,108.6,15.9,90.6,21.4,59.6,16225,1,engine,90.6,114.2,59.3
2018-02-23_Seat_Leon_S_S_Stau.csv,13,60.0,52.0,80.0,32.0,99.2,44531,0,none,44.0,111.8,26.8
2018-02-23_Seat_Leon_S_S_Stau.csv,14,60.0,45.3,80.0,30.8,88.8,54195,0,none,32.9,104.1,13.5
2018-02-26_Seat_Leon_KA_KA_Frei.csv,0,68.4,30.6,80.0,26.5,74.4,84639,1,fluid,59.0,119.8,88.3
2018-02-26_Seat_Leon_KA_KA_Frei.csv,1,70.4,33.2,80.0,28.2,83.4,10113,1,tire,59.7,152.6,74.4
2018-02-26_Seat_Leon_KA_KA_Frei.csv,2,60.0,28.7,80.0,26.9,72.5,80590,1,brake,35.0,107.6,0.0
2018-02-26_Seat_Leon_KA_KA_Frei.csv,3,90.3,29.7,82.9,26.1,72.6,52189,1,tire,82.9,116.4,22.8
2018-02-26_Seat_Leon_KA_KA_Frei.csv,4,60.0,42.1,80.0,30.1,88.5,10353,0,none,22.6,110.1,11.8
2018-02-26_Seat_Leon_KA_KA_Frei.csv,5,98.5,31.8,84.0,26.4,74.1,18758,1,brake,84.0,105.7,2.7
2018-02-26_Seat_Leon_KA_KA_Frei.csv,6,60.0,43.4,80.0,32.3,86.1,17370,0,none,57.8,112.6,59.2
2018-02-26_Seat_Leon_KA_KA_Frei.csv,7,60.0,42.8,80.0,31.7,91.7,46077,0,none,40.0,116.6,47.2
2018-02-26_Seat_Leon_KA_KA_Frei.csv,8,60.0,40.3,80.0,31.3,86.2,51763,0,none,37.0,107.7,50.8
2018-02-26_Seat_Leon_KA_KA_Frei.csv,9,79.2,15.5,80.0,20.7,63.1,34891,1,engine,59.0,131.5,88.5
2018-02-26_Seat_Leon_KA_KA_Frei.csv,10,60.0,54.0,80.0,30.9,92.3,73683,0,none,43.0,107.3,65.2
2018-02-26_Seat_Leon_KA_KA_Frei.csv,11,60.0,54.9,80.0,30.5,98.4,38389,0,none,44.0,109.0,0.1
2018-02-26_Seat_Leon_KA_KA_Frei.csv,12,60.0,40.9,80.0,31.3,95.1,79377,0,none,40.0,108.1,43.5
2018-02-26_Seat_Leon_KA_KA_Frei.csv,13,67.1,51.9,83.9,31.0,92.1,14346,0,none,83.9,118.4,14.0
2018-02-26_Seat_Leon_KA_KA_Frei.csv,14,60.0,35.0,80.0,27.0,84.4,73958,1,tire,31.1,107.2,43.9
2018-02-26_Seat_Leon_RT_KA_Normal.csv,0,105.9,24.5,89.5,24.6,64.3,86655,1,fluid,89.5,203.4,88.8
2018-02-26_Seat_Leon_RT_KA_Normal.csv,1,73.5,46.5,90.0,33.5,89.7,66174,0,none,90.0,157.6,137.2
2018-02-26_Seat_Leon_RT_KA_Normal.csv,2,95.6,29.2,83.0,28.1,76.5,68301,1,tire,83.0,100.0,0.0
2018-02-26_Seat_Leon_RT_KA_Normal.csv,3,68.1,48.9,88.0,31.5,90.4,33009,0,none,88.0,115.3,37.9
2018-02-26_Seat_Leon_RT_KA_Normal.csv,4,100.3,31.3,90.0,28.1,80.0,70460,1,brake,90.0,144.9,125.0
2018-02-26_Seat_Leon_RT_KA_Normal.csv,5,103.0,18.8,81.0,23.1,64.1,52533,1,engine,81.0,108.6,10.8
2018-02-26_Seat_Leon_RT_KA_Normal.csv,6,71.4,52.9,90.0,32.8,90.5,11552,0,none,90.0,157.7,122.3
2018-02-26_Seat_Leon_RT_KA_Normal.csv,7,75.2,42.9,90.0,31.0,95.1,54975,0,none,90.0,149.8,115.2
2018-02-26_Seat_Leon_RT_KA_Normal.csv,8,107.6,16.9,90.0,20.9,59.4,26519,1,brake,90.0,157.0,123.0
2018-02-26_Seat_Leon_RT_KA_Normal.csv,9,99.9,28.0,90.0,28.7,70.7,11973,1,tire,90.0,229.7,145.2
2018-02-26_Seat_Leon_RT_KA_Normal.csv,10,77.7,53.1,89.0,31.0,86.6,21349,0,none,89.0,112.6,114.9
2018-02-26_Seat_Leon_RT_KA_Normal.csv,11,67.6,39.6,82.0,31.6,99.0,15003,0,none,82.0,105.0,2.9
2018-02-26_Seat_Leon_RT_KA_Normal.csv,12,99.0,34.8,90.0,26.8,84.9,49344,0,none,90.0,114.7,115.7
2018-02-26_Seat_Leon_RT_KA_Normal.csv,13,74.2,42.6,85.0,30.5,96.0,13243,0,none,85.0,88.9,0.0
2018-02-26_Seat_Leon_RT_KA_Normal.csv,14,100.9,29.1,89.5,27.0,84.5,67646,1,fluid,89.5,133.9,128.4
2018-02-26_Seat_Leon_RT_RT_Frei.csv,0,60.0,29.0,80.0,28.2,70.2,66821,0,none,41.5,115.2,60.8
2018-02-26_Seat_Leon_RT_RT_Frei.csv,1,75.1,28.9,80.0,28.6,74.4,71631,0,none,68.0,134.3,73.9
2018-02-26_Seat_Leon_RT_RT_Frei.csv,2,60.0,24.2,80.0,24.0,55.2,86441,1,brake,29.0,107.6,9.8
2018-02-26_Seat_Leon_RT_RT_Frei.csv,3,88.8,15.4,80.0,24.6,61.5,30492,1,fluid,69.0,125.1,65.8
2018-02-26_Seat_Leon_RT_RT_Frei.csv,4,60.0,52.4,80.0,31.8,92.6,64699,0,none,69.0,116.1,71.9
2018-02-26_Seat_Leon_RT_RT_Frei.csv,5,60.0,24.9,80.0,21.0,59.2,61742,1,fluid,6.5,104.9,0.2
2018-02-26_Seat_Leon_RT_RT_Frei.csv,6,60.0,48.5,80.0,33.1,95.3,14175,0,none,31.1,132.4,55.4
2018-02-26_Seat_Leon_RT_RT_Frei.csv,7,60.0,30.9,80.0,26.2,81.0,49285,0,none,40.0,114.6,31.1
2018-02-26_Seat_Leon_RT_RT_Frei.csv,8,60.0,39.5,80.0,34.0,88.1,19466,0,none,40.0,121.2,40.7
2018-02-26_Seat_Leon_RT_RT_Frei.csv,9,91.8,19.0,80.0,24.8,46.8,40544,1,brake,68.0,106.9,68.0
2018-02-26_Seat_Leon_RT_RT_Frei.csv,10,60.0,48.5,80.0,32.6,94.6,64702,0,none,16.8,104.9,2.0
2018-02-26_Seat_Leon_RT_RT_Frei.csv,11,60.0,39.9,80.0,31.2,87.8,31290,0,none,24.8,119.0,42.2
2018-02-26_Seat_Leon_RT_RT_Frei.csv,12,60.0,33.2,80.0,27.9,83.1,44084,1,brake,4.6,102.9,10.9
2018-02-26_Seat_Leon_RT_RT_Frei.csv,13,75.2,29.1,80.0,27.1,78.2,52555,1,tire,67.6,112.6,84.3
2018-02-26_Seat_Leon_RT_RT_Frei.csv,14,60.0,46.3,80.0,33.8,90.5,32353,0,none,63.5,171.3,122.9
2018-02-27_Seat_Leon_KA_KA_Normal.csv,0,60.0,40.3,80.0,30.2,92.9,46044,0,none,11.4,117.1,26.0
2018-02-27_Seat_Leon_KA_KA_Normal.csv,1,80.8,16.4,80.0,23.2,50.4,82428,1,fluid,58.0,112.2,22.2
2018-02-27_Seat_Leon_KA_KA_Normal.csv,2,60.0,54.3,80.0,31.2,92.6,54727,0,none,12.9,109.6,40.9
2018-02-27_Seat_Leon_KA_KA_Normal.csv,3,60.0,30.3,80.0,26.9,83.5,89723,1,tire,50.0,109.0,0.0
2018-02-27_Seat_Leon_KA_KA_Normal.csv,4,60.0,45.6,80.0,31.8,98.8,19070,0,none,31.9,181.8,72.0
2018-02-27_Seat_Leon_KA_KA_Normal.csv,5,60.0,53.0,80.0,32.4,95.1,24024,0,none,59.0,108.3,13.4
2018-02-27_Seat_Leon_KA_KA_Normal.csv,6,60.0,32.4,80.0,26.8,78.5,83906,0,none,41.5,120.6,97.1
2018-02-27_Seat_Leon_KA_KA_Normal.csv,7,71.6,30.8,80.0,27.9,74.6,75433,1,brake,59.0,108.0,0.0
2018-02-27_Seat_Leon_KA_KA_Normal.csv,8,60.0,33.0,80.0,26.8,73.4,87489,1,fluid,37.0,124.1,69.8
2018-02-27_Seat_Leon_KA_KA_Normal.csv,9,77.1,18.8,80.0,24.2,50.5,51805,1,fluid,58.0,115.6,39.2
2018-02-27_Seat_Leon_KA_KA_Normal.csv,10,64.7,28.5,80.0,28.9,79.8,10955,0,none,50.4,109.9,56.1
2018-02-27_Seat_Leon_KA_KA_Normal.csv,11,74.3,32.6,80.0,27.4,74.6,45534,0,none,62.2,108.6,32.1
2018-02-27_Seat_Leon_KA_KA_Normal.csv,12,60.0,43.2,80.0,30.3,89.3,29361,0,none,59.4,110.8,26.8
2018-02-27_Seat_Leon_KA_KA_Normal.csv,13,60.2,20.3,80.0,20.6,56.2,36774,1,fluid,39.0,161.8,70.4
2018-02-27_Seat_Leon_KA_KA_Normal.csv,14,60.0,54.6,80.0,30.6,88.8,25369,0,none,35.0,117.8,101.6
2018-02-27_Seat_Leon_KA_RT_Normal.csv,0,74.1,38.6,90.0,32.3,95.6,67604,0,none,90.0,143.7,118.9
2018-02-27_Seat_Leon_KA_RT_Normal.csv,1,74.2,44.9,88.1,30.4,91.7,22318,0,none,88.1,115.0,34.5
2018-02-27_Seat_Leon_KA_RT_Normal.csv,2,60.0,38.4,80.0,31.0,99.6,77218,0,none,26.0,121.9,33.7
2018-02-27_Seat_Leon_KA_RT_Normal.csv,3,73.1,38.1,90.0,33.6,98.0,16859,0,none,90.0,140.6,105.9
2018-02-27_Seat_Leon_KA_RT_Normal.csv,4,73.4,53.3,90.0,31.2,87.8,85642,0,none,90.0,177.6,129.9
2018-02-27_Seat_Leon_KA_RT_Normal.csv,5,102.9,30.2,89.8,28.2,74.0,21126,0,none,89.8,126.6,112.0
2018-02-27_Seat_Leon_KA_RT_Normal.csv,6,110.4,16.2,89.0,20.7,64.1,38098,1,engine,89.0,100.8,59.1
2018-02-27_Seat_Leon_KA_RT_Normal.csv,7,60.0,43.3,80.0,33.0,86.8,30433,0,none,23.5,107.0,2.1
2018-02-27_Seat_Leon_KA_RT_Normal.csv,8,103.7,31.0,90.0,28.2,74.8,15658,0,none,90.0,185.9,123.2
2018-02-27_Seat_Leon_KA_RT_Normal.csv,9,102.1,28.9,90.0,27.7,80.4,40997,1,fluid,90.0,207.2,129.6
2018-02-27_Seat_Leon_KA_RT_Normal.csv,10,97.4,29.2,90.0,26.4,74.2,71845,1,fluid,90.0,147.6,100.7
2018-02-27_Seat_Leon_KA_RT_Normal.csv,11,76.5,42.0,90.0,30.8,96.2,59016,0,none,90.0,158.9,103.0
2018-02-27_Seat_Leon_KA_RT_Normal.csv,12,72.0,44.6,90.0,30.9,88.1,33727,0,none,90.0,132.4,139.9
2018-02-27_Seat_Leon_KA_RT_Normal.csv,13,60.0,29.4,80.0,28.1,72.4,22994,0,none,32.0,112.6,26.9
2018-02-27_Seat_Leon_KA_RT_Normal.csv,14,106.1,16.1,89.0,20.2,50.0,88588,1,brake,89.0,108.7,37.8
2018-02-28_Seat_Leon_RT_S_Normal.csv,0,91.7,28.1,85.1,26.3,76.0,49125,0,none,85.1,167.1,124.8
2018-02-28_Seat_Leon_RT_S_Normal.csv,1,71.0,41.7,90.0,32.4,99.1,15554,0,none,90.0,111.6,51.8
2018-02-28_Seat_Leon_RT_S_Normal.csv,2,108.9,20.4,85.0,23.6,63.1,68242,1,brake,85.0,106.1,32.6
2018-02-28_Seat_Leon_RT_S_Normal.csv,3,95.6,33.7,90.0,27.6,73.3,33678,0,none,90.0,111.2,51.8
2018-02-28_Seat_Leon_RT_S_Normal.csv,4,71.0,50.7,81.4,30.7,85.1,27335,0,none,81.4,115.8,53.2
2018-02-28_Seat_Leon_RT_S_Normal.csv,5,97.2,33.9,89.0,26.8,70.1,25969,0,none,89.0,136.5,105.0
2018-02-28_Seat_Leon_RT_S_Normal.csv,6,77.8,39.7,89.2,33.6,94.8,79888,0,none,89.2,139.9,105.0
2018-02-28_Seat_Leon_RT_S_Normal.csv,7,98.8,20.8,82.0,23.0,50.6,51729,1,fluid,82.0,107.4,12.4
2018-02-28_Seat_Leon_RT_S_Normal.csv,8,109.5,21.1,90.0,21.0,51.9,43851,1,engine,90.0,151.6,109.5
2018-02-28_Seat_Leon_RT_S_Normal.csv,9,71.3,42.3,83.0,32.2,88.6,41972,0,none,83.0,101.6,8.4
2018-02-28_Seat_Leon_RT_S_Normal.csv,10,70.1,51.0,89.8,33.9,90.7,78401,0,none,89.8,181.8,106.4
2018-02-28_Seat_Leon_RT_S_Normal.csv,11,93.9,33.4,88.0,28.3,83.4,63939,0,none,88.0,114.0,16.2
2018-02-28_Seat_Leon_RT_S_Normal.csv,12,97.7,29.7,87.0,29.0,80.0,70411,1,tire,87.0,108.4,27.1
2018-02-28_Seat_Leon_RT_S_Normal.csv,13,70.5,52.0,81.0,33.4,99.4,80730,0,none,81.0,123.4,35.0
2018-02-28_Seat_Leon_RT_S_Normal.csv,14,60.0,51.8,80.0,32.3,97.8,14355,0,none,29.7,138.7,42.8
2018-02-28_Seat_Leon_S_RT_Normal.csv,0,97.5,34.0,89.2,27.5,81.1,63319,0,none,89.2,137.3,105.2
2018-02-28_Seat_Leon_S_RT_Normal.csv,1,104.4,28.4,91.0,28.4,71.5,71878,0,none,91.0,143.2,115.0
2018-02-28_Seat_Leon_S_RT_Normal.csv,2,60.0,40.8,80.0,32.0,95.2,78495,0,none,34.7,110.0,67.4
2018-02-28_Seat_Leon_S_RT_Normal.csv,3,60.0,30.6,80.0,26.8,72.8,48366,0,none,35.0,106.9,66.8
2018-02-28_Seat_Leon_S_RT_Normal.csv,4,60.0,49.5,80.0,33.0,90.9,49130,0,none,33.7,125.4,21.0
2018-02-28_Seat_Leon_S_RT_Normal.csv,5,72.3,50.2,91.6,33.9,98.7,63582,0,none,91.6,89.6,86.5
2018-02-28_Seat_Leon_S_RT_Normal.csv,6,74.5,38.7,90.0,33.4,89.2,22922,0,none,90.0,194.8,127.0
2018-02-28_Seat_Leon_S_RT_Normal.csv,7,95.9,30.5,90.0,26.7,82.7,41677,0,none,90.0,146.5,128.0
2018-02-28_Seat_Leon_S_RT_Normal.csv,8,60.0,34.0,80.0,28.1,83.8,37550,0,none,48.1,117.6,37.5
2018-02-28_Seat_Leon_S_RT_Normal.csv,9,60.0,44.6,80.0,31.5,94.5,20142,0,none,36.0,106.7,6.8
2018-02-28_Seat_Leon_S_RT_Normal.csv,10,99.7,32.5,90.0,28.9,84.4,84782,1,tire,90.0,154.5,125.7
2018-02-28_Seat_Leon_S_RT_Normal.csv,11,60.0,51.1,80.0,31.0,89.4,31214,0,none,43.7,104.0,33.4
2018-02-28_Seat_Leon_S_RT_Normal.csv,12,93.1,32.8,88.0,28.5,82.9,58399,1,tire,88.0,107.7,68.0
2018-02-28_Seat_Leon_S_RT_Normal.csv,13,74.8,51.8,89.0,31.1,99.3,19703,0,none,89.0,116.7,83.4
2018-02-28_Seat_Leon_S_RT_Normal.csv,14,98.9,29.5,90.0,27.5,80.2,57522,0,none,90.0,75.5,83.4
2018-03-01_Seat_Leon_RT_S_Normal.csv,0,75.2,51.9,87.0,33.4,97.3,66062,0,none,87.0,112.4,102.2
2018-03-01_Seat_Leon_RT_S_Normal.csv,1,60.0,40.5,80.0,31.8,91.6,10125,0,none,60.1,150.3,105.0
2018-03-01_Seat_Leon_RT_S_Normal.csv,2,108.2,22.3,89.9,21.2,62.2,70453,1,fluid,89.9,114.8,100.9
2018-03-01_Seat_Leon_RT_S_Normal.csv,3,106.4,17.9,87.0,24.2,52.2,58193,1,brake,87.0,119.1,98.2
2018-03-01_Seat_Leon_RT_S_Normal.csv,4,70.8,51.6,89.0,30.2,94.8,62066,0,none,89.0,138.2,104.2
2018-03-01_Seat_Leon_RT_S_Normal.csv,5,60.0,28.4,80.0,27.8,82.0,66591,0,none,23.8,130.7,27.3
2018-03-01_Seat_Leon_RT_S_Normal.csv,6,110.8,23.0,88.5,24.1,62.0,77790,1,engine,88.5,113.1,93.0
2018-03-01_Seat_Leon_RT_S_Normal.csv,7,100.0,28.1,90.0,27.4,80.3,29579,0,none,90.0,140.0,105.9
2018-03-01_Seat_Leon_RT_S_Normal.csv,8,110.1,17.0,87.0,23.0,47.3,72194,1,fluid,87.0,117.0,88.4
2018-03-01_Seat_Leon_RT_S_Normal.csv,9,60.0,24.2,80.0,23.7,45.8,54238,1,fluid,39.0,103.0,0.0
2018-03-01_Seat_Leon_RT_S_Normal.csv,10,116.5,19.0,92.1,21.2,54.1,23987,1,brake,92.1,153.3,116.0
2018-03-01_Seat_Leon_RT_S_Normal.csv,11,74.2,44.9,89.7,32.3,89.6,21140,0,none,89.7,116.6,95.5
2018-03-01_Seat_Leon_RT_S_Normal.csv,12,60.0,53.8,80.0,31.2,95.5,77679,0,none,37.5,130.1,41.5
2018-03-01_Seat_Leon_RT_S_Normal.csv,13,74.5,50.7,89.6,30.9,88.9,23162,0,none,89.6,171.4,79.8
2018-03-01_Seat_Leon_RT_S_Normal.csv,14,94.6,31.0,89.0,26.0,77.8,24515,0,none,89.0,115.6,87.4
2018-03-01_Seat_Leon_S_RT_Normal.csv,0,78.5,53.8,89.0,32.3,89.1,35780,0,none,89.0,164.4,111.7
2018-03-01_Seat_Leon_S_RT_Normal.csv,1,111.1,16.1,90.0,24.8,45.4,29782,1,fluid,90.0,185.6,125.0
2018-03-01_Seat_Leon_S_RT_Normal.csv,2,60.0,38.6,80.0,32.2,94.4,33979,0,none,50.8,107.1,27.7
2018-03-01_Seat_Leon_S_RT_Normal.csv,3,70.3,40.6,90.0,31.8,91.6,82040,0,none,90.0,131.4,93.2
2018-03-01_Seat_Leon_S_RT_Normal.csv,4,71.6,38.8,90.0,31.5,93.7,80050,0,none,90.0,120.2,79.6
2018-03-01_Seat_Leon_S_RT_Normal.csv,5,60.0,41.7,80.0,33.7,85.5,52227,0,none,13.1,108.7,12.0
2018-03-01_Seat_Leon_S_RT_Normal.csv,6,108.1,21.3,91.0,20.7,53.9,67146,1,fluid,91.0,176.2,125.0
2018-03-01_Seat_Leon_S_RT_Normal.csv,7,72.1,47.0,90.0,33.8,97.7,29947,0,none,90.0,141.8,106.0
2018-03-01_Seat_Leon_S_RT_Normal.csv,8,60.0,54.8,80.0,31.6,92.8,19320,0,none,40.0,98.9,1.8
2018-03-01_Seat_Leon_S_RT_Normal.csv,9,69.2,32.9,80.0,27.8,77.7,43214,0,none,60.0,104.5,19.3
2018-03-01_Seat_Leon_S_RT_Normal.csv,10,76.2,41.7,89.0,31.3,93.1,42865,0,none,89.0,115.7,58.6
2018-03-01_Seat_Leon_S_RT_Normal.csv,11,99.2,32.1,87.4,28.1,78.8,49888,1,brake,87.4,101.8,50.0
2018-03-01_Seat_Leon_S_RT_Normal.csv,12,72.8,39.3,92.4,30.9,90.7,18995,0,none,92.4,121.1,86.3
2018-03-01_Seat_Leon_S_RT_Normal.csv,13,60.0,31.8,80.0,26.0,77.0,78910,0,none,10.0,104.0,1.3
2018-03-01_Seat_Leon_S_RT_Normal.csv,14,106.3,18.6,90.0,22.5,51.9,19976,1,brake,90.0,149.8,85.4
2018-03-02_Seat_Leon_RT_S_Normal.csv,0,109.5,24.2,88.9,23.1,52.6,85956,1,fluid,88.9,100.0,8.8
2018-03-02_Seat_Leon_RT_S_Normal.csv,1,112.0,16.1,89.0,21.0,63.2,41976,1,brake,89.0,113.2,92.3
2018-03-02_Seat_Leon_RT_S_Normal.csv,2,108.4,16.7,89.4,22.2,64.2,68821,1,brake,89.4,125.5,97.5
2018-03-02_Seat_Leon_RT_S_Normal.csv,3,111.8,24.4,87.0,21.0,58.6,21701,1,fluid,87.0,98.0,0.0
2018-03-02_Seat_Leon_RT_S_Normal.csv,4,78.5,21.5,80.0,21.7,46.4,16699,1,engine,59.2,110.8,91.2
2018-03-02_Seat_Leon_RT_S_Normal.csv,5,69.3,53.0,87.3,31.3,90.1,79055,0,none,87.3,95.9,0.0
2018-03-02_Seat_Leon_RT_S_Normal.csv,6,71.0,40.2,89.8,31.0,97.7,31977,0,none,89.8,111.4,107.3
2018-03-02_Seat_Leon_RT_S_Normal.csv,7,60.0,17.4,80.0,21.6,61.8,28767,1,fluid,13.0,101.7,9.1
2018-03-02_Seat_Leon_RT_S_Normal.csv,8,75.1,44.6,87.0,33.3,95.2,59558,0,none,87.0,144.7,120.7
2018-03-02_Seat_Leon_RT_S_Normal.csv,9,73.6,47.6,89.2,30.8,89.9,45207,0,none,89.2,118.2,112.7
2018-03-02_Seat_Leon_RT_S_Normal.csv,10,60.0,45.6,80.0,31.7,94.6,47846,0,none,57.0,103.8,87.2
2018-03-02_Seat_Leon_RT_S_Normal.csv,11,60.0,28.7,80.0,27.4,85.0,64972,0,none,41.1,126.7,31.4
2018-03-02_Seat_Leon_RT_S_Normal.csv,12,95.1,31.6,89.8,26.8,75.0,23277,0,none,89.8,128.4,67.4
2018-03-02_Seat_Leon_RT_S_Normal.csv,13,110.5,22.4,90.0,25.0,52.0,29248,1,engine,90.0,182.5,106.5
2018-03-02_Seat_Leon_RT_S_Normal.csv,14,112.4,24.8,90.0,22.7,55.5,83010,1,brake,90.0,140.0,129.7
2018-03-06_Seat_Leon_KA_RT_Normal.csv,0,71.6,42.2,90.0,30.3,96.5,22599,0,none,90.0,148.9,128.5
2018-03-06_Seat_Leon_KA_RT_Normal.csv,1,79.9,51.7,90.9,30.7,90.4,78619,0,none,90.9,153.7,130.2
2018-03-06_Seat_Leon_KA_RT_Normal.csv,2,72.7,54.8,90.0,31.0,85.2,55436,0,none,90.0,116.4,108.2
2018-03-06_Seat_Leon_KA_RT_Normal.csv,3,72.2,48.3,90.0,30.1,88.3,41769,0,none,90.0,130.8,106.0
2018-03-06_Seat_Leon_KA_RT_Normal.csv,4,105.1,32.5,90.5,26.9,79.6,34421,0,none,90.5,121.0,85.9
2018-03-06_Seat_Leon_KA_RT_Normal.csv,5,79.3,41.7,92.3,32.1,97.3,66562,0,none,92.3,136.9,109.8
2018-03-06_Seat_Leon_KA_RT_Normal.csv,6,109.4,17.5,91.0,21.1,48.3,47792,1,brake,91.0,101.8,4.3
2018-03-06_Seat_Leon_KA_RT_Normal.csv,7,60.0,50.3,80.0,33.3,93.9,10405,0,none,54.6,123.5,59.3
2018-03-06_Seat_Leon_KA_RT_Normal.csv,8,96.1,30.5,90.0,27.2,71.7,50560,1,brake,90.0,127.4,122.1
2018-03-06_Seat_Leon_KA_RT_Normal.csv,9,80.3,45.7,91.0,31.3,91.5,61724,0,none,91.0,201.5,134.9
2018-03-06_Seat_Leon_KA_RT_Normal.csv,10,71.6,46.8,90.0,32.9,95.7,73430,0,none,90.0,162.3,125.2
2018-03-06_Seat_Leon_KA_RT_Normal.csv,11,69.5,54.1,89.0,31.8,87.3,55379,0,none,89.0,94.0,0.0
2018-03-06_Seat_Leon_KA_RT_Normal.csv,12,70.9,46.1,90.0,30.2,93.3,57194,0,none,90.0,143.7,82.2
2018-03-06_Seat_Leon_KA_RT_Normal.csv,13,108.6,23.3,89.2,21.3,45.2,47153,1,engine,89.2,111.1,95.9
2018-03-06_Seat_Leon_KA_RT_Normal.csv,14,103.2,30.4,91.0,26.3,76.5,21101,1,tire,91.0,166.8,125.0
2018-03-07_Seat_Leon_RT_S_Normal.csv,0,60.0,39.2,80.0,31.0,93.3,24492,0,none,55.5,120.2,56.2
2018-03-07_Seat_Leon_RT_S_Normal.csv,1,76.8,39.4,89.0,31.9,89.2,75608,0,none,89.0,98.2,0.0
2018-03-07_Seat_Leon_RT_S_Normal.csv,2,100.8,31.1,91.0,27.6,81.2,15839,1,tire,91.0,152.2,106.1
2018-03-07_Seat_Leon_RT_S_Normal.csv,3,60.0,29.5,80.0,28.4,72.4,57623,0,none,36.1,101.0,0.8
2018-03-07_Seat_Leon_RT_S_Normal.csv,4,60.0,47.3,80.0,31.8,94.5,19765,0,none,58.0,103.6,21.0
2018-03-07_Seat_Leon_RT_S_Normal.csv,5,74.0,43.8,89.3,34.0,86.2,71642,0,none,89.3,104.4,25.3
2018-03-07_Seat_Leon_RT_S_Normal.csv,6,60.0,46.2,80.0,31.7,93.4,66915,0,none,54.0,115.8,45.6
2018-03-07_Seat_Leon_RT_S_Normal.csv,7,71.9,42.9,89.0,31.4,85.0,40683,0,none,89.0,103.0,95.3
2018-03-07_Seat_Leon_RT_S_Normal.csv,8,112.5,19.4,89.8,21.6,52.6,13625,1,fluid,89.8,116.6,117.1
2018-03-07_Seat_Leon_RT_S_Normal.csv,9,111.4,23.0,90.0,24.0,45.1,82329,1,engine,90.0,187.5,127.0
2018-03-07_Seat_Leon_RT_S_Normal.csv,10,60.0,29.3,80.0,27.0,82.4,48568,0,none,16.5,101.9,7.6
2018-03-07_Seat_Leon_RT_S_Normal.csv,11,80.0,44.7,90.8,33.4,94.1,70868,0,none,90.8,120.6,104.6
2018-03-07_Seat_Leon_RT_S_Normal.csv,12,97.4,31.6,90.9,26.3,80.2,43919,0,none,90.9,126.1,95.8
2018-03-07_Seat_Leon_RT_S_Normal.csv,13,60.0,45.2,80.0,33.1,99.0,36215,0,none,40.3,117.2,56.6
2018-03-07_Seat_Leon_RT_S_Normal.csv,14,99.3,29.3,89.0,27.2,73.3,21148,0,none,89.0,100.0,15.4
2018-03-07_Seat_Leon_S_RT_Normal.csv,0,73.5,50.0,89.6,33.2,85.0,18171,0,none,89.6,133.6,86.1
2018-03-07_Seat_Leon_S_RT_Normal.csv,1,98.5,29.6,90.0,28.4,81.3,12193,1,brake,90.0,149.7,83.2
2018-03-07_Seat_Leon_S_RT_Normal.csv,2,61.9,29.9,80.0,28.0,70.3,39125,1,brake,54.0,98.0,0.0
2018-03-07_Seat_Leon_S_RT_Normal.csv,3,75.1,44.9,89.0,32.2,91.4,28961,0,none,89.0,98.0,0.0
2018-03-07_Seat_Leon_S_RT_Normal.csv,4,88.2,17.5,80.0,24.4,46.2,13080,1,engine,63.8,164.0,52.3
2018-03-07_Seat_Leon_S_RT_Normal.csv,5,73.4,43.4,87.8,30.7,97.8,75350,0,none,87.8,95.0,0.0
2018-03-07_Seat_Leon_S_RT_Normal.csv,6,64.4,33.4,80.0,28.4,78.0,30507,0,none,54.0,117.0,22.4
2018-03-07_Seat_Leon_S_RT_Normal.csv,7,75.8,44.7,90.4,32.6,94.3,69839,0,none,90.4,136.4,112.6
2018-03-07_Seat_Leon_S_RT_Normal.csv,8,108.3,23.0,91.0,24.6,58.6,12998,1,engine,91.0,169.3,106.7
