brake_temp,brake_fluid,oil_pressure,engine_temp,tire_pressure,mileage,is_anomaly
75.7,85.7,43.2,93.2,31.8,36726,0
89.5,96.4,46.1,97.3,33.4,12215,0
86.8,93.8,41.2,98.3,30.7,19509,0
72.1,89.2,53.7,86.6,32.0,27276,0
71.4,90.2,41.0,98.8,30.8,42657,0
74.6,88.1,49.2,95.0,34.2,12901,0
109.2,66.4,24.5,114.8,22.9,89519,1
87.2,91.8,39.7,92.5,34.3,48208,0
84.6,92.2,47.7,92.1,33.2,35104,0
74.2,93.7,50.2,88.6,34.4,23934,0
80.2,96.3,51.5,92.0,31.1,34237,0
104.8,63.8,24.7,113.1,22.0,95154,1
86.1,86.1,47.5,91.5,33.9,33288,0
82.0,93.5,46.7,97.0,34.9,31747,0
89.0,86.3,45.3,89.4,30.7,7283,0
70.3,86.0,40.8,85.9,34.6,15834,0
89.6,90.8,53.4,99.6,31.9,43908,0
112.0,67.1,24.9,107.4,24.3,89912,1
74.7,99.4,47.3,90.7,30.6,10215,0
101.7,60.3,26.2,107.2,21.4,98508,1
85.2,88.4,50.0,96.3,34.1,10778,0
76.3,95.7,54.1,96.4,31.4,31250,0
76.1,87.3,43.0,95.8,34.9,36027,0
88.8,96.5,45.5,90.4,31.3,45253,0
75.5,91.8,51.0,99.7,34.6,23627,0
81.4,85.2,43.0,87.4,31.7,13002,0
111.2,67.9,26.6,117.9,20.2,92865,1
87.3,90.7,49.6,94.2,31.2,25915,0
86.1,96.3,49.8,87.4,34.7,30784,0
84.1,98.0,46.2,88.2,31.8,36521,0
78.2,87.7,38.2,93.0,31.0,48309,0
77.6,88.0,40.8,85.6,30.9,47545,0
109.3,57.5,22.6,111.9,23.2,82258,1
85.5,95.4,40.7,93.9,34.1,24910,0
105.7,62.0,23.8,109.2,23.4,87624,1
89.9,96.8,43.0,95.5,30.2,5035,0
112.8,57.6,22.0,113.5,23.4,97542,1
88.9,98.5,53.7,87.8,30.8,22748,0
109.9,63.3,23.2,111.1,21.1,83401,1
76.1,96.7,38.9,98.1,30.6,19095,0
82.8,99.6,43.1,87.0,34.3,11886,0
75.1,98.5,39.7,95.2,31.6,22728,0
85.7,93.5,43.8,99.0,32.6,45751,0
108.0,62.9,18.4,106.6,23.3,81854,1
74.3,89.2,49.8,90.4,32.1,14621,0
74.5,86.7,54.4,93.1,33.7,18522,0
75.0,99.6,43.7,93.9,33.3,33052,0
112.4,55.6,22.8,113.8,24.8,84200,1
76.8,97.8,45.5,87.2,34.8,26618,0
77.2,98.9,43.2,99.8,30.4,29392,0
70.2,95.0,43.3,89.2,32.8,9452,0
106.0,67.5,24.6,110.7,20.9,97361,1
72.7,92.6,53.9,99.8,31.7,17734,0
84.6,85.5,48.2,86.3,32.7,19196,0
78.8,95.7,51.3,96.0,32.7,19234,0
79.4,97.9,49.0,99.3,34.5,41598,0
74.2,96.4,48.3,86.3,31.1,45899,0
80.8,88.6,42.9,91.2,31.4,18586,0
70.5,93.8,48.0,91.2,30.0,17102,0
79.7,88.0,38.6,99.3,34.5,41984,0
80.3,89.8,39.3,87.6,31.6,25136,0
83.6,97.4,40.9,99.6,31.5,33635,0
89.6,93.2,48.6,88.6,31.6,46879,0
113.6,62.6,21.7,114.2,23.9,93118,1
74.5,86.3,40.8,89.7,32.2,23297,0
106.9,58.7,24.2,113.3,25.0,87178,1
87.0,86.7,45.4,97.3,34.8,16273,0
88.1,92.7,43.1,93.1,31.3,27229,0
87.6,91.2,42.5,99.8,32.1,35168,0
101.6,55.4,24.8,106.7,22.3,82185,1
103.9,64.1,19.4,116.8,21.1,97399,1
70.1,99.6,40.4,99.6,30.6,31976,0
102.7,65.6,26.6,113.5,20.5,83570,1
81.4,88.9,40.4,86.9,32.2,48415,0
103.1,66.1,24.7,115.2,22.3,97193,1
76.3,94.8,42.5,88.6,34.8,8411,0
83.2,92.8,41.5,94.9,30.1,23283,0
79.6,93.0,45.3,85.1,30.3,44631,0
84.1,94.0,44.2,92.2,32.7,34548,0
111.6,64.4,19.0,116.5,20.9,85021,1
79.6,95.8,41.1,97.5,34.2,39970,0
88.6,96.3,51.7,97.8,34.8,26660,0
70.9,88.6,38.2,86.7,32.3,8148,0
114.7,66.8,19.0,107.2,25.0,86239,1
77.0,98.3,53.4,96.5,31.0,33880,0
84.2,91.5,41.6,99.3,31.6,28393,0
79.5,99.4,53.7,90.1,30.4,15956,0
81.6,94.6,53.7,99.2,30.4,40359,0
76.5,93.9,44.4,87.2,31.0,34439,0
78.9,90.5,52.5,89.3,30.4,28532,0
72.3,98.1,48.3,87.3,30.7,33508,0
77.8,98.0,50.8,87.9,30.0,19146,0
86.1,89.4,51.9,90.4,34.1,47040,0
82.2,96.4,38.1,86.6,33.5,41308,0
77.2,91.0,42.0,85.7,31.6,15795,0
76.7,96.0,48.8,88.2,33.1,43197,0
106.2,57.7,25.0,106.4,23.3,99679,1
83.1,98.8,53.5,94.6,30.9,46189,0
101.6,65.2,24.3,115.8,21.7,99884,1
75.8,90.7,48.4,97.8,35.0,26569,0
114.3,62.7,24.4,111.4,23.0,86420,1
107.5,60.6,25.1,111.9,24.5,97656,1
85.8,94.1,43.4,93.1,31.4,20677,0
78.3,97.5,51.7,96.4,30.0,28000,0
85.9,85.2,39.9,85.8,31.3,16402,0
88.4,95.2,51.5,89.5,31.3,45170,0
71.7,86.4,44.3,95.1,34.9,20702,0
106.9,55.1,19.1,107.3,24.7,92096,1
74.3,99.7,43.9,93.8,30.6,45855,0
110.6,56.9,24.3,113.7,24.1,96859,1
88.7,90.5,53.9,90.2,30.8,23534,0
75.4,98.9,42.7,88.2,31.6,5251,0
78.3,92.4,53.0,86.0,33.5,22051,0
80.2,95.0,48.8,96.2,34.9,34675,0
110.7,61.5,24.8,108.9,21.5,85244,1
78.7,85.2,44.0,93.6,31.9,8272,0
88.3,98.8,51.4,92.0,34.0,32069,0
107.3,60.7,26.8,112.8,24.8,80222,1
79.6,91.8,43.7,93.2,33.9,15190,0
114.4,61.6,26.3,116.6,24.5,90966,1
83.0,85.3,38.5,97.0,30.8,45494,0
103.5,64.3,24.2,109.0,20.9,87241,1
71.2,95.3,38.9,94.1,33.6,28450,0
71.4,88.9,44.5,87.0,32.4,6323,0
104.5,62.7,18.2,114.8,22.6,85935,1
86.8,87.2,39.6,99.4,32.9,41966,0
78.3,93.5,50.7,91.8,32.2,49410,0
113.1,65.8,25.9,113.2,20.8,88017,1
87.8,89.7,52.3,87.0,31.5,5730,0
81.2,94.9,53.4,86.4,31.9,18741,0
77.9,85.0,48.9,90.5,34.4,8050,0
80.1,95.0,42.7,92.6,33.6,36584,0
78.0,89.1,46.6,90.6,31.1,33434,0
74.8,99.8,44.0,88.1,33.0,21630,0
87.4,96.5,43.9,98.4,34.0,15126,0
71.8,92.2,48.1,94.7,30.7,8305,0
84.2,91.9,39.6,85.1,33.1,7635,0
80.4,88.3,44.6,94.3,33.2,45659,0
89.3,95.1,53.0,92.8,32.4,37940,0
89.3,87.9,46.2,94.1,34.4,28639,0
89.8,87.9,50.7,93.5,31.2,37328,0
89.8,88.4,46.1,85.1,32.5,37823,0
104.5,60.0,18.5,108.6,21.0,85798,1
78.7,87.4,46.4,88.5,30.4,38994,0
70.4,99.3,41.1,98.0,30.5,27874,0
104.6,58.3,23.5,108.0,21.8,94967,1
73.2,96.0,46.2,95.7,30.5,45067,0
88.8,96.7,38.6,91.3,33.0,43180,0
87.6,97.5,47.3,97.8,32.1,38951,0
87.7,92.1,42.3,96.1,32.6,12107,0
108.0,63.8,24.7,108.2,21.2,98213,1
82.2,97.6,44.6,86.5,33.1,21006,0
76.5,91.3,50.9,94.9,33.7,33230,0
79.4,90.7,54.4,97.9,31.6,25608,0
84.4,95.7,39.1,99.9,33.3,17378,0
76.5,87.1,40.9,95.1,31.9,34800,0
89.8,96.6,47.5,96.9,33.3,42893,0
71.7,87.8,45.4,94.4,31.0,33013,0
79.1,94.8,45.7,91.6,31.9,5146,0
72.4,90.1,49.5,86.6,30.2,13461,0
75.5,90.9,43.1,93.8,31.4,22485,0
103.9,67.4,19.7,110.0,23.9,91606,1
82.9,96.9,48.9,85.0,31.8,32143,0
75.6,88.3,39.1,90.6,33.5,9692,0
104.1,62.8,23.0,117.5,24.0,90710,1
75.2,86.3,54.7,85.4,34.9,44023,0
75.2,90.6,47.1,96.7,31.2,43027,0
113.0,59.4,22.8,115.3,22.3,99916,1
82.2,96.8,48.1,89.1,33.5,14653,0
83.4,96.3,43.5,85.9,34.0,39489,0
103.8,62.1,22.0,107.2,23.6,81333,1
77.1,98.8,52.4,94.8,33.5,15273,0
81.8,91.2,45.3,86.3,33.5,10956,0
70.6,91.3,39.5,90.1,30.6,17298,0
79.5,98.4,39.7,86.7,33.9,45320,0
86.7,88.8,54.2,98.4,31.3,36683,0
108.2,65.6,24.9,109.4,20.3,97461,1
81.3,93.6,38.7,85.6,30.5,6403,0
71.5,93.1,49.6,90.4,31.1,39123,0
87.2,96.6,52.5,94.2,34.5,32095,0
106.6,65.7,21.8,116.2,23.4,84581,1
72.9,89.4,41.5,95.1,32.2,9264,0
70.2,86.9,41.9,93.3,33.4,38438,0
74.8,90.2,51.5,91.2,32.4,11940,0
77.6,89.1,49.6,90.4,33.1,39088,0
73.0,99.9,54.4,92.1,31.0,15672,0
83.0,96.1,48.0,86.3,31.4,49711,0
113.8,67.5,20.4,107.2,24.1,96418,1
85.6,92.8,41.9,93.3,32.6,25971,0
83.8,99.1,54.1,97.3,32.1,37592,0
89.2,91.3,44.2,94.8,33.2,14154,0
81.0,91.4,42.7,85.9,34.2,45162,0
74.5,90.4,43.3,87.9,30.1,45638,0
110.3,59.7,19.0,108.8,21.4,88797,1
88.6,92.0,46.5,97.3,34.6,21004,0
77.6,85.4,47.0,96.2,33.4,49643,0
71.7,97.7,52.5,88.2,31.4,26456,0
72.7,90.5,42.3,92.5,31.3,10581,0
104.6,60.7,20.7,111.7,23.0,93197,1
84.6,94.8,44.7,88.6,30.4,36501,0
114.5,56.7,26.0,113.2,23.8,94682,1
83.9,94.4,50.9,89.0,33.9,9999,0
89.5,97.0,47.8,99.8,33.3,45130,0
86.3,95.0,42.5,85.1,31.1,14071,0
75.0,87.5,53.9,93.2,34.4,44543,0
81.2,97.2,40.3,96.9,33.2,46324,0
88.8,88.8,39.1,85.1,32.1,40108,0
76.3,88.7,51.4,96.5,34.6,7456,0
75.0,91.1,47.6,94.8,34.8,35182,0
86.5,87.4,44.4,95.2,34.3,45544,0
78.9,92.4,45.4,99.7,31.6,16718,0
76.4,95.5,43.9,88.6,33.9,28120,0
72.8,85.1,54.1,96.0,34.2,33996,0
78.5,94.9,43.0,96.6,33.6,9913,0
113.6,58.9,26.1,107.5,21.8,97418,1
111.4,63.4,24.3,110.7,20.3,83522,1
85.6,87.9,45.4,87.5,33.7,45955,0
82.2,87.2,38.9,96.1,33.9,37589,0
85.2,90.5,42.5,86.4,31.0,39632,0
80.0,94.5,45.8,87.2,31.6,13437,0
71.8,95.3,49.9,92.0,34.0,10031,0
84.3,96.1,48.5,89.2,30.6,14875,0
70.2,89.0,48.2,94.9,30.8,47831,0
86.1,94.2,52.0,93.7,34.3,27556,0
87.4,96.5,39.1,93.7,30.8,14256,0
77.9,99.9,46.1,95.0,32.3,36153,0
88.9,88.9,54.1,96.5,33.5,19503,0
75.9,97.8,44.1,88.9,31.4,24497,0
76.7,92.2,48.4,98.7,34.0,43702,0
75.5,91.2,41.0,86.9,30.6,38416,0
111.3,58.6,25.4,111.4,24.7,85099,1
89.5,94.8,53.2,100.0,31.5,20981,0
108.1,68.4,20.3,117.1,24.4,84884,1
87.1,92.8,54.3,94.9,31.7,49159,0
82.2,99.2,50.9,92.9,34.6,24188,0
103.5,56.1,21.8,117.3,20.0,93540,1
78.5,87.1,51.9,90.6,33.2,46173,0
107.2,57.9,18.7,117.4,21.7,80122,1
74.7,93.3,44.2,98.1,35.0,49144,0
83.8,92.3,46.2,85.6,31.6,15376,0
111.2,58.0,23.3,107.4,22.3,99176,1
79.5,99.5,49.3,89.1,33.2,22689,0
106.7,59.7,20.5,116.1,24.0,88538,1
79.2,87.3,49.1,98.6,34.0,28345,0
114.1,68.6,24.3,107.5,24.9,98813,1
87.9,86.5,52.3,92.9,33.8,15527,0
113.1,62.2,22.4,112.5,21.7,87308,1
76.3,97.7,40.1,96.6,31.1,14505,0
81.0,97.5,46.0,92.1,32.4,34448,0
82.7,87.6,40.4,92.4,30.8,27267,0
87.9,93.3,52.6,92.4,34.9,15521,0
74.5,86.1,51.8,87.4,32.8,41829,0
89.1,94.8,51.5,94.3,32.3,34477,0
79.9,87.9,53.9,92.0,33.3,33095,0
89.9,99.4,38.7,96.0,33.3,45313,0
77.8,91.2,52.8,91.4,33.3,16491,0
71.4,96.0,47.1,90.5,31.2,12319,0
87.9,95.0,47.3,92.1,30.5,24442,0
82.0,87.7,39.9,93.6,34.0,27870,0
74.5,91.5,47.3,93.2,32.8,47383,0
83.0,85.3,40.0,97.3,31.5,27173,0
77.3,97.2,45.8,93.0,30.5,22738,0
82.0,96.0,47.6,94.8,34.8,39264,0
103.6,57.1,23.9,108.2,23.6,97776,1
71.7,91.8,46.4,85.7,34.1,24742,0
81.0,94.7,53.0,98.9,32.1,35101,0
79.2,95.4,43.0,85.9,30.6,23902,0
87.1,93.8,44.6,95.6,30.5,15552,0
114.0,59.7,20.5,115.4,25.0,92834,1
87.9,85.6,52.6,90.4,31.7,44768,0
88.0,97.5,47.6,99.3,34.1,47977,0
81.7,92.5,54.3,94.0,33.5,26618,0
77.0,93.6,48.7,94.1,32.6,43265,0
106.4,56.8,19.6,112.3,21.5,84072,1
79.1,85.7,42.2,93.2,32.6,49425,0
85.7,85.1,38.4,99.1,33.8,15468,0
111.2,66.0,24.8,116.7,23.7,94156,1
73.6,88.8,52.3,90.8,32.1,22056,0
82.0,92.0,40.8,86.2,34.3,21351,0
74.9,88.1,46.6,88.1,30.7,8755,0
83.1,89.7,45.1,92.4,32.6,44754,0
71.0,98.0,54.8,93.0,32.9,32199,0
82.3,90.2,38.2,87.0,31.1,39349,0
72.7,96.6,51.2,95.6,34.8,40138,0
70.7,99.6,44.0,86.5,30.9,43635,0
89.7,96.8,44.4,85.4,32.0,16781,0
76.2,89.0,44.7,99.2,31.5,45587,0
86.7,99.5,45.5,92.4,33.0,26669,0
101.5,63.5,18.4,110.2,20.0,89846,1
76.5,85.6,43.4,97.9,34.7,11712,0
83.6,98.7,42.5,99.5,30.7,6725,0
112.1,66.1,22.6,111.3,23.9,95515,1
105.1,56.9,22.8,116.0,20.4,93684,1
70.8,94.0,49.3,98.6,33.2,18448,0
81.1,97.8,45.7,90.2,33.6,18181,0
81.0,93.5,42.3,97.4,31.0,7445,0
109.4,63.4,26.3,108.0,20.5,86360,1
89.6,90.4,50.5,95.2,33.9,24484,0
76.2,91.4,43.6,94.6,32.0,7041,0
108.8,65.7,18.9,107.9,24.6,88077,1
102.2,56.3,24.8,106.4,22.4,88052,1
81.1,92.4,45.8,99.7,31.7,35195,0
77.2,85.4,53.5,86.6,32.7,35203,0
72.5,90.5,50.5,87.2,30.9,46585,0
71.9,85.8,51.6,91.6,30.7,42267,0
73.0,97.9,54.9,89.4,30.6,38442,0
73.6,92.1,49.8,95.0,30.3,7668,0
86.3,97.6,41.3,94.3,31.7,24362,0
77.7,96.6,42.4,92.4,34.7,44448,0
105.1,57.3,18.5,109.3,22.2,83702,1
104.2,59.1,25.8,116.8,23.1,91454,1
108.9,55.3,23.1,116.7,23.5,93667,1
88.2,95.0,47.7,98.8,31.0,33697,0
82.4,95.5,45.5,95.7,31.1,31935,0
79.7,97.7,52.7,92.5,34.1,21533,0
79.0,95.0,44.3,90.1,31.6,18647,0
76.9,85.5,40.4,97.5,32.9,29974,0
70.4,90.3,42.1,86.3,32.6,16710,0
110.0,68.1,22.0,109.1,24.2,88709,1
113.3,66.5,26.7,108.1,23.2,96033,1
82.0,97.3,40.3,96.6,31.7,28257,0
79.2,96.6,47.4,87.7,34.4,18061,0
77.7,92.3,46.5,99.2,34.0,46145,0
88.5,91.8,46.3,99.9,30.4,6300,0
76.3,91.3,40.4,87.8,34.2,39585,0
106.1,62.9,24.3,111.4,24.5,84003,1
72.3,98.5,52.8,87.0,34.2,28646,0
104.7,63.4,26.0,116.5,23.5,86016,1
82.1,98.2,45.7,93.7,30.3,44096,0
87.8,97.8,42.2,89.8,35.0,13702,0
76.0,97.5,40.6,85.5,30.7,45057,0
110.7,56.8,23.0,112.0,21.4,92665,1
89.1,89.1,39.8,94.3,30.7,30143,0
84.4,86.9,40.3,92.7,33.0,47103,0
82.9,87.9,41.0,95.0,33.3,22887,0
85.5,96.8,51.4,93.5,34.8,24063,0
83.7,92.7,43.4,93.5,32.2,26531,0
106.5,67.8,25.7,110.5,23.0,84539,1
73.5,87.5,42.2,99.7,32.6,9836,0
81.9,94.1,54.6,99.9,31.4,13449,0
88.3,90.9,47.6,96.7,34.2,21781,0
102.3,67.5,19.9,108.0,21.9,81314,1
85.0,87.3,42.4,94.1,32.7,36144,0
77.3,86.4,40.0,92.3,33.0,43303,0
81.5,96.5,50.8,92.3,33.9,44949,0
74.2,91.7,54.9,92.5,30.1,10865,0
81.7,88.5,49.5,91.7,32.5,17161,0
113.1,62.5,26.7,114.9,21.7,88943,1
71.2,96.1,38.7,90.0,30.5,21372,0
81.4,89.3,39.3,96.1,33.5,6896,0
77.5,85.5,43.7,99.8,31.3,31628,0
106.9,61.7,26.8,107.1,22.2,81615,1
106.6,58.4,23.2,108.9,24.0,92156,1
73.4,92.2,38.8,97.2,33.7,15112,0
77.4,90.7,54.1,98.6,31.2,5043,0
83.0,96.6,48.3,86.8,32.7,16135,0
89.3,88.5,45.0,85.8,30.8,39626,0
80.3,90.0,48.9,97.7,31.6,6831,0
82.1,93.7,53.1,95.1,30.4,27747,0
107.6,59.1,19.2,113.8,20.7,97044,1
73.3,93.9,52.3,93.8,32.7,22397,0
72.7,99.5,54.9,89.3,30.9,34946,0
101.0,63.8,24.7,110.8,24.7,80297,1
109.1,68.4,24.3,117.0,22.7,94676,1
85.2,89.4,38.3,90.8,33.4,44215,0
102.0,59.0,26.9,107.7,23.3,85995,1
113.9,67.7,26.5,107.4,24.2,90487,1
77.9,95.6,54.0,87.5,31.2,26444,0
84.2,97.8,49.2,96.1,30.6,38321,0
106.5,57.3,20.4,113.4,23.6,85160,1
86.4,94.9,52.5,97.2,31.2,19682,0
73.1,95.0,48.1,99.1,33.1,44381,0
78.6,96.5,40.3,87.7,34.0,47738,0
73.8,87.2,38.3,88.9,32.7,46703,0
73.9,98.1,38.5,85.0,34.9,27079,0
88.8,90.2,41.3,85.8,34.9,7404,0
83.0,99.5,46.9,92.0,31.3,8370,0
88.1,85.7,46.2,93.9,30.8,37760,0
75.1,87.0,46.2,96.9,34.9,21709,0
107.7,68.4,20.3,108.8,21.6,87232,1
70.5,88.8,44.6,94.0,33.7,10321,0
83.8,98.2,44.2,89.4,32.8,42311,0
81.9,94.4,48.2,85.2,31.8,29874,0
75.3,96.9,50.7,92.0,32.7,47445,0
84.7,85.5,48.7,87.1,34.7,38025,0
79.1,99.9,43.5,87.4,34.6,11106,0
101.5,60.9,26.4,115.0,23.5,95908,1
71.6,89.4,44.8,98.4,33.6,19244,0
79.7,85.1,41.4,96.5,34.5,14563,0
81.6,86.8,50.9,90.3,32.5,48052,0
88.8,95.4,44.4,89.7,34.0,40370,0
78.2,87.9,38.7,92.5,34.8,11554,0
114.9,65.3,26.6,108.4,24.4,97437,1
84.9,94.2,45.0,92.4,31.3,48150,0
86.3,85.1,46.7,97.5,30.8,24690,0
82.6,96.0,41.0,93.5,33.5,8162,0
107.1,60.2,19.8,107.2,23.1,86064,1
86.8,88.0,41.5,92.8,31.3,44802,0
81.2,97.5,48.4,91.2,30.2,36544,0
86.3,95.9,50.6,90.8,31.8,49284,0
85.9,85.5,42.5,89.9,32.9,18645,0
90.0,86.9,47.2,85.9,30.2,47029,0
75.5,86.8,45.0,87.8,31.4,47989,0
89.9,97.3,44.6,87.1,33.1,8295,0
83.5,95.1,49.8,91.4,31.3,37890,0
102.8,56.0,21.8,112.0,22.4,83868,1
83.9,94.7,52.7,86.0,33.7,23266,0
88.2,87.7,47.1,89.2,31.5,31985,0
72.9,88.0,51.0,87.8,31.8,28879,0
106.4,55.6,21.5,108.7,22.5,83012,1
76.9,99.0,43.0,92.5,30.1,14409,0
84.6,98.6,38.2,94.1,31.0,11811,0
76.5,96.5,40.7,87.3,32.6,46358,0
109.9,63.2,18.9,117.4,21.6,96221,1
88.4,95.1,46.6,90.6,34.1,49504,0
80.1,90.1,48.8,93.5,32.5,28044,0
89.7,95.5,45.6,87.5,33.8,28684,0
104.0,68.2,20.6,116.2,24.7,99630,1
84.0,87.3,44.3,85.9,32.6,7547,0
82.7,96.5,43.3,98.6,30.3,41320,0
106.7,69.0,21.5,113.9,22.4,94127,1
70.3,94.6,49.4,89.5,32.2,44641,0
81.4,91.8,54.6,89.3,32.0,21543,0
84.6,95.3,38.1,92.1,32.7,20484,0
74.6,95.2,47.3,94.5,32.9,28312,0
79.6,97.0,42.8,93.5,32.7,35766,0
86.0,96.7,48.1,97.9,31.3,32919,0
104.2,59.5,23.3,111.8,22.8,94905,1
71.3,86.0,50.3,94.7,34.9,35342,0
83.4,94.1,39.2,89.6,34.3,37805,0
105.4,63.3,26.3,107.6,22.3,87649,1
78.8,95.8,38.6,94.5,34.0,15106,0
73.4,88.3,43.7,89.6,30.6,37555,0
86.0,89.9,43.5,86.8,34.0,37786,0
76.8,99.3,42.8,99.4,33.0,42279,0
74.2,91.5,55.0,92.2,33.6,44969,0
77.2,89.0,43.2,90.5,30.3,36090,0
87.9,96.4,39.3,87.5,32.0,45313,0
89.2,87.3,50.7,88.6,30.3,28234,0
85.5,89.5,39.9,96.0,33.5,16352,0
84.9,98.9,54.2,88.4,32.2,13994,0
87.2,87.6,50.3,98.0,32.6,22260,0
88.4,88.6,38.4,86.0,30.6,36163,0
113.8,67.2,24.0,117.9,23.9,87954,1
72.2,85.6,54.5,98.7,30.1,5960,0
84.9,99.8,53.1,97.1,34.6,39471,0
77.6,92.4,39.3,95.0,33.1,49899,0
75.2,92.4,48.0,88.3,33.6,45177,0
87.6,91.2,51.6,91.9,34.8,29122,0
71.7,95.5,41.5,93.4,30.8,43153,0
85.8,85.7,53.9,93.6,33.4,48610,0
81.2,93.8,49.6,94.1,30.2,8838,0
82.9,90.2,51.9,96.4,32.3,32300,0
82.5,99.2,46.5,99.8,31.0,24556,0
79.8,87.9,47.9,98.7,33.9,40642,0
72.6,95.2,53.4,91.8,32.1,35659,0
101.3,57.7,20.2,107.8,23.5,80998,1
82.0,94.6,49.4,85.7,32.8,47719,0
86.3,85.1,38.5,92.9,34.4,17827,0
106.2,64.3,26.7,109.1,24.4,95763,1
106.4,68.7,26.8,111.1,23.8,91353,1
72.9,97.8,43.5,89.0,31.8,5109,0
79.9,96.8,46.6,89.0,33.0,16903,0
79.8,94.4,45.0,87.3,30.3,31386,0
86.8,95.1,50.2,96.6,30.2,29557,0
80.5,94.7,42.3,96.4,30.3,38056,0
78.8,88.2,41.2,89.0,32.6,9699,0
102.3,62.3,20.3,114.3,20.3,80174,1
76.0,99.9,54.0,98.7,34.3,15077,0
71.8,87.5,40.7,99.8,32.9,44541,0
80.9,94.3,49.7,93.6,35.0,15049,0
89.1,87.1,48.2,97.9,31.7,17943,0
108.8,61.6,22.9,106.8,22.9,93970,1
112.2,68.5,21.4,115.1,23.9,85550,1
80.5,90.0,43.2,91.7,34.4,38194,0
82.8,98.7,54.9,88.2,33.9,38934,0
71.1,93.8,50.0,89.8,34.1,20476,0
81.2,88.0,47.5,95.5,33.3,40058,0
76.9,88.7,50.5,94.8,34.8,17843,0
86.1,97.2,40.4,90.6,30.5,47430,0
82.4,90.4,50.8,100.0,31.5,10514,0
88.3,98.3,48.6,89.9,31.9,39875,0
75.3,98.4,49.8,94.0,33.6,20005,0
73.9,90.7,48.5,90.1,31.1,13848,0
86.8,90.0,40.1,95.7,33.2,47587,0
81.6,95.5,46.0,90.5,32.9,7525,0
89.0,87.1,45.1,88.8,30.0,18585,0
73.1,89.5,40.9,90.6,30.5,48048,0
79.8,93.0,49.4,95.4,30.1,28488,0
75.7,88.9,52.0,99.2,31.5,35088,0
71.7,94.2,38.2,92.9,32.3,29152,0
107.6,57.9,22.6,107.2,21.0,94177,1
80.4,93.4,45.7,88.9,34.8,11220,0
79.7,99.6,39.8,93.5,32.0,7103,0
85.9,91.0,39.2,88.4,32.1,33558,0
77.0,95.4,41.9,93.7,32.0,45650,0
86.7,97.4,45.7,88.0,34.3,34259,0
73.3,97.1,44.1,98.6,31.5,43475,0
82.2,93.5,45.1,93.9,34.0,8676,0
81.9,98.1,42.5,87.1,30.6,26525,0
103.8,68.9,22.4,116.1,23.0,93249,1
70.3,99.0,42.5,88.2,31.3,20278,0
89.0,93.6,50.3,88.0,30.4,23940,0
114.6,62.8,25.0,113.7,21.0,98782,1
85.1,92.7,39.6,89.9,33.2,19104,0
107.2,58.9,23.2,111.3,24.0,90943,1
79.6,85.8,44.9,92.5,33.2,22337,0
84.0,95.5,38.1,92.8,32.4,49817,0
87.9,90.9,41.4,89.7,30.1,33568,0
112.9,60.0,21.9,110.0,24.5,80658,1
78.9,97.2,39.1,87.2,34.6,38073,0
89.3,94.5,51.1,93.2,31.8,25094,0
80.3,92.1,51.4,85.3,32.0,9684,0
106.1,56.3,19.3,117.7,21.3,92955,1
105.0,59.3,21.9,106.4,24.2,88590,1
72.4,93.0,44.3,92.3,32.5,33242,0
76.9,95.6,45.9,94.5,33.7,34739,0
83.6,94.2,51.4,98.5,34.0,41242,0
101.1,64.8,21.4,116.4,22.5,90592,1
83.8,86.8,38.2,85.7,33.5,28383,0
109.2,58.8,19.8,114.7,22.8,97898,1
88.6,90.2,40.0,94.9,33.8,14509,0
84.3,94.0,50.7,94.8,32.3,16865,0
112.9,62.7,19.6,111.7,24.3,97996,1
85.2,97.5,43.2,85.1,33.4,27925,0
105.0,60.1,24.3,117.1,25.0,89741,1
75.7,97.6,46.6,98.1,32.2,32062,0
75.8,97.9,45.2,98.2,31.6,27774,0
88.4,86.1,39.2,98.3,33.3,27392,0
87.4,96.5,41.0,85.4,34.7,44297,0
72.7,93.4,44.5,94.5,32.7,20454,0
89.5,86.4,54.0,85.2,34.8,5560,0
75.8,87.3,51.9,87.2,30.8,25525,0
108.1,57.4,21.5,106.5,22.7,99479,1
89.4,93.4,53.8,92.5,34.0,26894,0
80.9,99.3,45.1,90.2,32.2,25206,0
87.4,96.5,45.9,97.7,30.1,5006,0
74.3,96.3,47.5,86.8,34.4,47818,0
82.4,94.5,47.1,85.2,30.8,25023,0
85.0,89.0,42.6,93.5,33.2,37199,0
74.9,96.0,42.1,94.1,32.3,41045,0
70.7,88.7,44.7,90.6,33.8,13924,0
87.6,96.8,43.7,98.3,33.2,17871,0
77.3,93.5,45.2,94.7,34.8,39527,0
70.9,99.3,40.0,96.8,30.4,13007,0
73.0,88.1,54.5,96.8,30.4,26211,0
78.6,97.9,42.9,91.6,30.9,8565,0
102.8,67.3,22.0,112.8,24.2,91124,1
101.4,58.4,22.2,113.8,23.8,80802,1
76.6,95.5,53.1,95.0,30.4,18841,0
77.5,99.8,46.1,92.2,33.6,22029,0
88.7,85.5,44.7,99.9,32.2,15855,0
101.6,63.3,26.1,107.3,23.6,86615,1
113.6,64.4,23.8,110.4,22.5,93288,1
114.1,67.0,20.8,115.2,22.9,86850,1
71.6,88.6,47.2,96.0,31.8,5835,0
81.3,94.5,40.3,85.7,34.0,10853,0
84.6,97.8,52.9,95.3,33.1,24907,0
