vehicle_age,mileage,days_since_last_service,oil_pressure,engine_temperature,tire_pressure,brake_fluid_level,brake_temperature,driving_pattern,days_until_failure,failure_probability,component_at_risk,brake_temp_deviation,oil_pressure_deviation,avg_daily_mileage,brake_risk_score,engine_risk_score,sensor_variance,mileage_category,driving_encoded
9,5585,254,40.0,85.8,30.3,59.0,82.7,city,14,74.4,brakes,2.700000000000003,-6.0,1.6996348143639683,0.48826250000000004,0.5126257142857142,0.17813289213088312,0,2
8,27282,252,38.5,97.8,31.6,97.1,85.1,highway,51,5.2,none,5.099999999999994,-7.5,9.33995207120849,0.41875500000000004,0.6679851428571428,0.1097097857414168,0,0
5,93796,144,41.1,99.7,34.6,90.3,79.7,city,14,76.9,general_service,-0.29999999999999716,-4.899999999999999,51.36692223439211,0.58724,0.9448982857142858,0.23569540652442622,2,2
5,43440,329,51.3,89.5,32.3,78.0,93.1,highway,11,57.0,brakes,13.099999999999994,5.299999999999997,23.789704271631983,0.558,0.6851885714285714,0.22105880103754397,0,0
9,23388,253,38.1,91.8,32.7,94.2,74.7,highway,102,11.6,none,-5.299999999999997,-7.899999999999999,7.117468046256847,0.37757,0.6181234285714284,0.23781882785641578,0,0
6,48316,222,40.0,94.3,31.3,79.4,93.4,highway,10,50.7,brakes,13.400000000000006,-6.0,22.052031036056594,0.5664899999999999,0.7321211428571428,0.07221467846634604,0,0
2,13750,346,50.1,87.8,31.4,95.9,87.1,mixed,81,17.9,none,7.099999999999994,4.100000000000001,18.80984952120383,0.397125,0.5567142857142857,0.2367819210713912,0,1
2,9718,337,45.0,90.2,33.2,92.4,75.7,city,103,3.7,none,-4.299999999999997,-1.0,13.294117647058824,0.353695,0.5543005714285715,0.2762861082382576,0,2
2,23831,155,44.4,97.2,31.3,74.0,97.5,mixed,19,27.1,brakes,17.5,-1.6000000000000014,32.60054719562243,0.5405774999999999,0.6507525714285713,0.06098895312911663,0,1
5,13814,361,53.9,89.8,21.8,98.5,77.4,highway,7,94.2,tires,-2.5999999999999943,7.899999999999999,7.565169769989047,0.349385,0.5683988571428571,0.37519454147986503,0,0
4,50283,171,39.1,94.4,33.1,92.9,70.6,highway,29,29.2,general_service,-9.400000000000006,-6.899999999999999,34.41683778234086,0.4329575,0.7405605714285715,0.2865330215970125,1,0
8,28163,36,49.8,93.7,24.5,90.5,83.2,highway,4,83.8,tires,3.200000000000003,3.799999999999997,9.641561109209174,0.43645750000000005,0.6480805714285713,0.25717405185839226,0,0
1,5078,150,30.8,87.2,33.9,97.7,83.6,city,9,76.1,oil_system,3.5999999999999943,-15.2,13.87431693989071,0.35514500000000004,0.5185977142857143,0.24087867257060427,0,2
4,69589,36,40.4,97.2,32.6,97.9,81.9,mixed,18,29.8,general_service,1.9000000000000057,-5.600000000000001,47.63107460643395,0.5089225,0.8337845714285714,0.16582539117518344,1,1
4,7823,87,18.0,95.3,30.3,93.1,86.3,city,2,92.4,oil_system,6.299999999999997,-28.0,5.354551676933607,0.3889075,0.5758634285714285,0.22879651637078666,0,2
4,41310,196,45.6,96.0,34.8,83.2,91.6,highway,14,54.4,brakes,11.599999999999994,-0.3999999999999986,28.275154004106778,0.528475,0.7138114285714285,0.16131264273913246,0,0
4,10265,308,50.1,90.8,33.5,51.8,102.6,mixed,6,95.2,brakes,22.599999999999994,4.100000000000001,7.026009582477755,0.6047625000000001,0.5599171428571428,0.2145859561166941,0,1
10,26145,7,20.3,99.9,32.9,95.8,72.4,city,5,75.4,oil_system,-7.599999999999994,-25.7,7.161051766639277,0.3696625,0.6754371428571428,0.332783174726214,0,2
3,26410,199,39.9,96.6,30.3,65.1,112.0,city,1,76.1,brakes,32.0,-6.100000000000001,24.096715328467152,0.636175,0.65764,0.21534396635372596,0,2
8,53984,191,52.3,93.8,32.0,91.8,78.4,city,22,31.4,general_service,-1.5999999999999943,6.299999999999997,18.481342006162272,0.47726,0.7519359999999999,0.2739392636034728,1,2
5,17690,158,44.5,95.9,22.8,98.7,87.9,mixed,1,86.0,tires,7.900000000000006,-1.5,9.687842278203725,0.40037500000000004,0.6187600000000001,0.24335787159225156,0,1
1,45598,323,54.9,101.3,31.0,89.8,81.5,highway,14,54.8,engine,1.5,8.899999999999999,124.5846994535519,0.47569500000000003,0.7612491428571428,0.25526254476127025,0,0
10,10963,19,50.9,90.8,32.9,92.7,88.5,city,127,13.0,none,8.5,4.899999999999999,3.002738975623117,0.40695749999999997,0.5627091428571428,0.2229999961250278,0,2
1,23955,111,51.0,93.7,33.4,99.5,79.3,highway,98,9.3,none,-0.7000000000000028,5.0,65.45081967213115,0.37883749999999994,0.6312485714285714,0.27221451192861695,0,0
5,22545,161,46.0,108.4,30.3,94.9,79.2,highway,2,97.7,engine,-0.7999999999999972,0.0,12.346659364731654,0.3910125,0.7096085714285715,0.25970547274771355,0,0
5,70166,131,50.2,85.2,32.2,94.7,76.0,mixed,27,47.6,general_service,-4.0,4.200000000000003,38.426067907995616,0.49796500000000005,0.7675211428571429,0.3282915672498489,1,1
6,8736,32,49.9,101.3,34.1,95.2,74.7,city,23,54.5,engine,-5.299999999999997,3.8999999999999986,3.987220447284345,0.33743999999999996,0.6138011428571428,0.30993679093943405,0,2
10,41559,317,48.8,104.2,34.1,98.9,82.2,city,13,75.2,engine,2.200000000000003,2.799999999999997,11.38290879211175,0.4365475,0.7616645714285715,0.22952103969635723,0,2
8,94650,279,41.4,90.2,34.0,94.4,70.8,city,10,62.8,general_service,-9.200000000000003,-4.600000000000001,32.40328654570352,0.5394249999999999,0.8940285714285715,0.3188566217369456,2,2
9,44373,252,43.3,97.3,20.4,88.6,73.0,mixed,6,89.8,tires,-7.0,-2.700000000000003,13.503651856360316,0.44283249999999996,0.7334919999999999,0.33613299904369304,0,1
1,28465,0,43.2,93.0,30.9,75.5,91.0,city,20,40.0,brakes,11.0,-2.799999999999997,77.77322404371584,0.5209125,0.6452885714285714,0.10132092869188673,0,2
2,22552,160,43.9,91.4,34.0,97.5,88.7,highway,56,3.0,none,8.700000000000003,-2.1000000000000014,30.850889192886456,0.41992999999999997,0.6124937142857143,0.19209798981799328,0,0
5,88884,271,54.7,97.6,34.8,97.6,83.4,mixed,14,73.4,general_service,3.4000000000000057,8.700000000000003,48.67688937568455,0.5642100000000001,0.9132502857142857,0.2673082913045369,2,1
7,18670,361,41.3,87.0,34.8,85.5,73.8,city,128,18.4,none,-6.200000000000003,-4.700000000000003,7.304381846635367,0.39262500000000006,0.5718228571428572,0.32819824870190145,0,2
8,60654,106,43.4,97.0,32.1,98.1,97.9,mixed,13,58.9,brakes,17.900000000000006,-2.6000000000000014,20.764806573091406,0.5498850000000001,0.7969017142857142,0.06735850232809781,1,1
2,51144,92,53.8,89.9,32.0,89.8,83.4,mixed,26,35.6,general_service,3.4000000000000057,7.799999999999997,69.96443228454173,0.49716000000000005,0.7182902857142858,0.27507618507673803,1,1
7,28806,29,48.4,102.8,33.4,99.6,85.8,mixed,10,55.1,engine,5.799999999999997,2.3999999999999986,11.269953051643192,0.416615,0.7026525714285714,0.17530764382363137,0,1
6,14615,253,53.4,111.7,30.0,98.3,86.3,mixed,6,76.5,engine,6.299999999999997,7.399999999999999,6.670470104974897,0.3876875,0.6967457142857142,0.2632303155842427,0,1
1,43994,41,46.6,96.5,33.8,90.4,87.8,city,94,20.2,none,7.799999999999997,0.6000000000000014,120.20218579234972,0.494785,0.7274045714285714,0.16381542729803097,0,2
1,82305,172,47.6,88.9,30.7,94.9,77.2,mixed,14,58.4,general_service,-2.799999999999997,1.6000000000000014,224.87704918032787,0.5324125,0.8372200000000001,0.25258044851480244,2,1
3,9874,111,44.9,91.5,27.4,87.4,83.9,city,23,35.6,tires,3.9000000000000057,-1.1000000000000014,9.00912408759124,0.40438500000000005,0.5623531428571428,0.15819687325802861,0,2
10,71059,239,42.8,86.5,32.6,99.8,86.4,city,25,36.0,general_service,6.400000000000006,-3.200000000000003,19.462886880306765,0.5239475000000001,0.7785217142857143,0.21760364964830445,1,2
1,28699,202,45.8,87.6,31.4,98.1,86.4,highway,96,8.7,none,6.400000000000006,-0.20000000000000284,78.41256830601093,0.42399750000000014,0.6153674285714285,0.20421553416594881,0,0
3,14523,57,29.3,93.4,34.8,97.8,89.9,city,9,62.5,oil_system,9.900000000000006,-16.7,13.250912408759124,0.4036075,0.5918062857142857,0.2291996574892668,0,2
6,10253,104,54.1,97.5,33.0,87.0,74.0,highway,80,3.1,none,-6.0,8.100000000000001,4.679598356914651,0.3671325,0.5981548571428572,0.3310628842058406,0,0
9,65940,175,38.6,96.2,28.6,89.9,73.9,city,22,32.7,tires,-6.099999999999994,-7.399999999999999,20.066950699939134,0.4958,0.8134742857142857,0.18711130976776444,1,2
3,37354,297,54.7,86.6,26.4,99.9,89.4,highway,21,43.5,tires,9.400000000000006,8.700000000000003,34.082116788321166,0.451335,0.6442731428571428,0.3047911924791293,0,0
10,11302,307,49.6,85.5,30.8,92.3,72.8,highway,46,7.9,none,-7.200000000000003,3.6000000000000014,3.0955902492467815,0.346405,0.5337794285714286,0.32568636943705126,0,0
7,8514,349,50.4,104.9,34.3,98.1,86.9,mixed,12,53.4,engine,6.900000000000006,4.399999999999999,3.3309859154929575,0.3755350000000001,0.6334845714285714,0.1895215290207541,0,1
3,22684,136,41.5,110.4,32.8,88.4,88.1,highway,5,86.8,engine,8.099999999999994,-4.5,20.697080291970803,0.44970999999999994,0.7215931428571428,0.19641541161625534,0,0
2,20219,154,47.2,95.0,34.2,97.2,74.2,highway,169,19.1,none,-5.799999999999997,1.2000000000000028,27.6593707250342,0.3571475,0.6237331428571429,0.3040835297030392,0,0
7,74434,213,34.8,97.7,30.8,87.4,78.9,mixed,24,52.8,oil_system,-1.0999999999999943,-11.200000000000003,29.121283255086073,0.545785,0.8560217142857143,0.15690122917557156,1,1
10,56751,328,55.0,89.1,33.5,55.4,82.7,city,14,62.0,brakes,2.700000000000003,9.0,15.543960558751028,0.6287775,0.7361468571428571,0.3124994886932073,1,2
6,46359,238,41.6,101.3,30.9,99.4,87.9,highway,22,42.6,engine,7.900000000000006,-4.399999999999999,21.158831583751713,0.4695975,0.7642931428571429,0.09193854892776504,0,0
6,30236,237,53.5,94.1,30.2,94.7,73.3,highway,107,18.8,none,-6.700000000000003,7.5,13.800091282519398,0.38734,0.6586582857142856,0.31829328283571606,0,0
9,12269,136,45.4,91.9,34.2,67.6,110.9,city,7,91.6,brakes,30.900000000000006,-0.6000000000000014,3.7337188070602556,0.5876725,0.5742188571428571,0.24136329986175656,0,2
8,5983,364,41.3,85.5,23.8,87.1,79.8,mixed,3,79.4,tires,-0.20000000000000284,-4.700000000000003,2.048271140020541,0.3793075,0.5125034285714285,0.20083322062108908,0,1
1,22798,29,52.8,97.6,33.8,94.1,86.5,city,141,1.6,none,6.5,6.799999999999997,62.2896174863388,0.42364500000000005,0.6489062857142855,0.21190844867044312,0,2
6,46827,153,53.5,101.0,30.1,86.4,81.9,city,17,37.7,engine,1.9000000000000057,7.5,21.372432679141944,0.4922675,0.7644508571428572,0.24017917563996297,0,2
1,21803,176,50.8,88.3,32.9,83.0,94.5,highway,12,58.7,brakes,14.5,4.799999999999997,59.57103825136612,0.4920075,0.5917834285714285,0.2366408225754858,0,0
9,19161,281,53.0,99.9,27.2,93.2,72.1,mixed,26,39.4,tires,-7.900000000000006,7.0,5.831101643335362,0.3601025,0.6475011428571429,0.3362200611448565,0,1
7,28960,258,44.3,99.8,32.8,51.8,102.8,highway,7,88.2,brakes,22.799999999999997,-1.7000000000000028,11.3302034428795,0.6523000000000001,0.6861257142857143,0.06955814954267008,0,0
2,26194,356,42.7,91.4,34.5,67.5,109.9,city,3,82.1,brakes,29.900000000000006,-3.299999999999997,35.83310533515732,0.618835,0.6270617142857142,0.24640590808580065,0,2
6,12639,48,34.8,92.8,32.5,89.2,84.4,mixed,19,46.8,oil_system,4.400000000000006,-11.200000000000003,5.768598813327248,0.40699750000000007,0.5808417142857143,0.15077699658711183,0,1
1,53689,221,52.8,95.6,31.4,99.7,75.2,city,21,35.0,general_service,-4.799999999999997,6.799999999999997,146.6912568306011,0.4360725,0.7610417142857142,0.2978990594144687,1,2
1,86802,319,41.3,89.0,33.0,97.7,77.3,highway,10,56.1,general_service,-2.700000000000003,-4.700000000000003,237.1639344262295,0.534255,0.8557794285714286,0.2467147210461443,2,0
1,66447,316,50.0,86.6,33.7,85.4,73.1,city,23,52.8,general_service,-6.900000000000006,4.0,181.54918032786884,0.5096175,0.7606451428571428,0.36026240546480676,1,2
8,25824,158,38.2,98.8,32.6,61.9,103.8,highway,3,83.5,brakes,23.799999999999997,-7.799999999999997,8.84080794248545,0.61311,0.6678674285714286,0.12194650571091424,0,0
2,17191,315,40.5,87.1,32.2,54.8,108.4,mixed,5,76.2,brakes,28.400000000000006,-5.5,23.517099863201093,0.6347775000000001,0.5664782857142857,0.2709018555389889,0,1
1,32658,193,37.0,99.3,31.0,92.8,77.8,highway,19,40.3,oil_system,-2.200000000000003,-9.0,89.22950819672131,0.418045,0.6980605714285714,0.18127637491526233,0,0
3,41614,119,54.0,86.5,24.7,91.4,89.9,highway,7,80.6,tires,9.900000000000006,8.0,37.96897810218978,0.493735,0.6607417142857143,0.32116083073586055,0,0
7,23788,146,42.4,102.3,35.0,93.7,79.2,city,28,43.7,engine,-0.7999999999999972,-3.6000000000000014,9.306729264475743,0.39832000000000006,0.6797234285714285,0.25596866642542393,0,2
2,95380,336,51.2,93.8,31.7,93.8,77.3,city,8,76.8,general_service,-2.700000000000003,5.200000000000003,130.47879616963064,0.56935,0.9175199999999999,0.27104000650482174,2,2
9,42792,361,45.8,98.7,31.3,99.5,82.5,highway,60,2.4,none,2.5,-0.20000000000000284,13.022519780888619,0.43873,0.735168,0.1659424365938144,0,0
5,27559,117,51.2,99.2,26.9,90.6,88.8,city,22,49.5,tires,8.799999999999997,5.200000000000003,15.092552026286967,0.45699750000000006,0.6770931428571428,0.20819904803898578,0,2
10,7615,364,44.7,87.4,34.7,61.2,110.5,mixed,2,79.3,brakes,30.5,-1.2999999999999972,2.0857299370035607,0.5968375,0.5298885714285715,0.30267674093420355,0,1
2,46747,303,38.1,97.7,27.3,91.7,72.6,mixed,22,52.4,tires,-7.400000000000006,-7.899999999999999,63.94938440492476,0.43631749999999997,0.7452737142857143,0.20521931216338676,0,1
3,7421,3,39.7,86.1,33.5,95.1,75.2,city,133,3.5,none,-4.799999999999997,-6.299999999999997,6.770985401459854,0.33650250000000004,0.5216839999999999,0.2861652554895318,0,2
2,29557,222,52.3,86.1,28.1,87.1,89.3,highway,23,48.0,tires,9.299999999999997,6.299999999999997,40.43365253077975,0.4762425,0.610228,0.2681011970545589,0,0
4,7468,32,44.9,101.9,33.2,93.9,80.7,mixed,8,72.6,engine,0.7000000000000028,-1.1000000000000014,5.111567419575633,0.36282000000000003,0.6121577142857143,0.21126395290710148,0,1
1,40746,221,40.1,85.4,34.4,88.4,80.3,mixed,171,20.0,none,0.29999999999999716,-5.899999999999999,111.32786885245902,0.46366499999999994,0.650984,0.2854377878376014,0,1
10,29826,275,38.2,96.9,34.3,73.7,93.4,highway,28,30.8,brakes,13.400000000000006,-7.799999999999997,8.169268693508627,0.540215,0.6730182857142857,0.13824696931660643,0,0
1,17856,73,39.2,114.5,30.9,97.1,74.9,highway,7,88.9,engine,-5.099999999999994,-6.799999999999997,48.78688524590164,0.3543900000000001,0.7257097142857143,0.3587101864490878,0,0
10,66724,84,51.7,85.4,33.3,86.5,91.4,city,10,53.5,brakes,11.400000000000006,5.700000000000003,18.275540947685567,0.5796600000000001,0.754896,0.28826814021679986,1,2
7,29826,136,53.8,94.2,33.8,80.7,95.6,highway,29,40.9,brakes,15.599999999999994,7.799999999999997,11.669014084507042,0.5245150000000001,0.6575897142857143,0.1954085277287577,0,0
4,6166,106,51.3,93.4,30.9,90.5,82.1,city,48,21.2,none,2.0999999999999943,5.299999999999997,4.220396988364135,0.37706500000000004,0.5583782857142857,0.22808184298940243,0,2
4,7940,255,26.8,92.3,30.3,92.6,88.3,highway,5,85.7,oil_system,8.299999999999997,-19.2,5.434633812457221,0.39895,0.5591885714285714,0.12852804028886106,0,0
4,22607,142,40.2,95.2,34.9,66.1,102.9,city,7,97.8,brakes,22.900000000000006,-5.799999999999997,15.473648186173854,0.5867675000000001,0.634428,0.1729947269483487,0,2
6,59267,50,49.2,98.1,33.3,62.9,72.1,mixed,13,76.7,brakes,-7.900000000000006,3.200000000000003,27.050205385668644,0.5664175,0.7976394285714286,0.3200426705557775,1,1
5,79056,188,54.0,103.1,34.3,98.0,74.2,city,14,77.7,engine,-5.799999999999997,8.0,43.29463307776561,0.50144,0.9053668571428571,0.3439002931084192,1,2
9,78190,49,29.0,92.3,33.5,98.3,83.0,city,9,76.8,oil_system,3.0,-17.0,23.794887401095558,0.533425,0.8401885714285714,0.21234151850588948,1,2
1,13947,246,47.2,102.7,30.5,87.5,83.2,mixed,17,30.2,engine,3.200000000000003,1.2000000000000028,38.10655737704918,0.41141750000000005,0.6426451428571429,0.17961998612522875,0,1
3,50777,291,47.1,90.4,28.6,94.0,71.9,city,16,51.2,tires,-8.099999999999994,1.1000000000000014,46.3293795620438,0.43554250000000005,0.7196794285714286,0.26986310675531233,1,2
5,7657,211,43.7,101.9,34.5,87.3,82.3,highway,8,68.7,engine,2.299999999999997,-2.299999999999997,4.193318729463308,0.3927925,0.6129137142857143,0.21405648770735905,0,0
7,20360,353,45.8,93.9,32.0,87.5,80.5,mixed,173,4.9,none,0.5,-0.20000000000000284,7.965571205007825,0.4166500000000001,0.6180114285714287,0.20151292606837393,0,1
3,53172,250,53.1,90.2,30.9,60.1,74.3,highway,11,54.7,brakes,-5.700000000000003,7.100000000000001,48.51459854014598,0.56978,0.7281165714285714,0.3218330532687287,1,0
10,54685,24,33.9,97.8,34.1,99.7,85.2,mixed,9,63.3,oil_system,5.200000000000003,-12.100000000000001,14.978088195015065,0.4785625,0.7775971428571429,0.18859996728731765,1,1
2,27905,314,41.4,93.3,32.2,80.1,95.5,highway,26,25.9,brakes,15.5,-4.600000000000001,38.17373461012312,0.5214125000000001,0.6447628571428572,0.10958087604911558,0,0
9,32159,315,30.0,87.6,33.0,86.8,74.6,city,8,56.7,oil_system,-5.400000000000006,-16.0,9.786670724284845,0.42499750000000003,0.6292074285714284,0.25442677560101884,0,2
5,40721,292,47.5,96.5,23.8,94.7,71.2,city,2,94.9,tires,-8.799999999999997,1.5,22.30065717415115,0.4051525000000001,0.7143125714285714,0.3151585009422645,0,2
8,36282,149,47.9,87.7,33.4,92.2,76.5,city,180,4.2,none,-3.5,1.8999999999999986,12.421088668264293,0.424005,0.6462708571428571,0.30753507485027537,0,2
4,34380,18,35.6,93.3,31.3,95.4,82.7,highway,28,39.5,oil_system,2.700000000000003,-10.399999999999999,23.531827515400412,0.43285000000000007,0.6706628571428571,0.12451077141028576,0,0
4,5530,206,55.0,95.3,33.3,94.3,89.6,mixed,159,21.7,none,9.599999999999994,9.0,3.78507871321013,0.392175,0.5666914285714285,0.2182435190951054,0,1
8,42859,126,54.4,98.5,24.1,91.3,87.3,city,1,76.2,tires,7.299999999999997,8.399999999999999,14.672714823690518,0.48679750000000005,0.7342931428571429,0.306924076807799,0,2
10,83089,329,53.2,93.5,32.7,98.3,75.5,highway,9,52.1,general_service,-4.5,7.200000000000003,22.757874554916462,0.5156725000000001,0.8666417142857143,0.31544022222456614,2,0
1,7386,3,47.2,98.2,32.1,86.8,82.6,mixed,84,15.0,none,2.5999999999999943,1.2000000000000028,20.18032786885246,0.39506500000000006,0.5906868571428572,0.182706200198533,0,1
6,43599,4,43.1,87.6,22.1,98.2,73.4,city,5,79.4,tires,-6.599999999999994,-2.8999999999999986,19.899132816065723,0.4088975,0.6749674285714284,0.2640005986328719,0,2
2,26089,1,50.1,96.6,33.9,98.5,71.4,mixed,61,7.4,none,-8.599999999999994,4.100000000000001,35.689466484268124,0.3560725,0.6563559999999999,0.3414351610521789,0,1
2,44798,296,53.1,92.9,33.0,72.1,97.1,mixed,19,49.8,brakes,17.099999999999994,7.100000000000001,61.28317373461012,0.598045,0.7100491428571429,0.1954245151827598,0,1
6,25580,231,39.9,107.0,32.2,96.6,72.7,highway,2,76.8,engine,-7.299999999999997,-6.100000000000001,11.675034230944775,0.36665000000000003,0.7137485714285714,0.30909311266335,0,0
8,22685,297,41.0,91.5,35.0,89.9,76.0,city,34,18.3,none,-4.0,-5.0,7.766175967134543,0.39606250000000004,0.6135971428571428,0.2920257649298124,0,2
4,18179,222,36.4,91.2,35.0,95.9,74.1,mixed,29,52.5,oil_system,-5.900000000000006,-9.600000000000001,12.442847364818617,0.35619749999999994,0.5938588571428571,0.3013679503317339,0,1
7,25800,124,41.8,102.3,34.0,90.2,86.0,city,17,52.7,engine,6.0,-4.200000000000003,10.093896713615024,0.4428,0.6877714285714285,0.1660222044968426,0,2
5,40439,251,19.2,92.9,32.1,96.3,78.0,city,7,97.0,oil_system,-2.0,-26.8,22.146221248630887,0.4260475000000001,0.6926131428571429,0.2601479227447268,0,2
5,40942,206,33.8,94.8,31.2,94.9,73.3,highway,12,62.0,oil_system,-6.700000000000003,-12.200000000000003,22.42168674698795,0.413405,0.7054822857142857,0.21023979173846782,0,0
2,56171,206,42.4,98.8,34.1,97.8,77.0,highway,26,46.3,general_service,-3.0,-3.6000000000000014,76.84131326949384,0.4561275,0.7892554285714285,0.25299236039980816,1,0
2,35334,79,42.0,87.4,33.0,92.0,84.1,mixed,85,22.8,none,4.099999999999994,-4.0,48.33652530779754,0.45273500000000005,0.6407645714285715,0.22111742892699215,0,1
10,23085,8,19.9,89.7,33.9,99.8,70.1,mixed,2,98.8,oil_system,-9.900000000000006,-26.1,6.322925225965489,0.3388125,0.6049114285714285,0.339940692315837,0,1
3,86299,57,46.2,85.0,34.4,92.1,71.7,highway,13,66.6,general_service,-8.299999999999997,0.20000000000000284,78.73996350364963,0.5301975000000001,0.8309102857142858,0.37033442026015895,2,0
6,37804,321,52.6,101.9,31.4,86.2,73.2,mixed,20,27.2,engine,-6.799999999999997,6.600000000000001,17.254221816522136,0.43561,0.7335017142857143,0.3211102241129304,0,1
4,33723,158,49.8,103.5,34.6,91.2,84.1,mixed,11,60.8,engine,4.099999999999994,3.799999999999997,23.082135523613964,0.4515075,0.7263205714285714,0.2182838733119618,0,1
2,72624,125,45.0,90.9,31.0,90.2,88.0,highway,26,37.5,general_service,8.0,-1.0,99.34883720930233,0.56786,0.8099245714285714,0.15071213466079494,1,0
10,36054,205,44.8,87.0,30.0,66.3,110.1,city,5,97.6,brakes,30.099999999999994,-1.2000000000000028,9.875102711585868,0.648485,0.6413588571428572,0.2880418420935996,0,2
